GENE_NAME	human.mean
SLC1A3	16.36
NOC4L	11.2
NDUFA6	130.61
CHRM5	0
SORCS2	0.11
TMEM121	0.08
TMEM106A	0.81
SIVA1	15.99
XRCC5	117.08
DGAT1	26.15
RFX6	0
AP3M1	13.13
F8	12.64
CA13	0.09
UBOX5	7.19
MAFF	43.14
LXN	1.22
BRF1	4.9
LRRC14B	20.87
SEMA4B	1.95
NELFA	13.43
SLC24A3	5.12
SGCZ	0
EFCAB10	0
MKNK1	10.4
FLRT2	4.85
INTS5	9.96
MANEAL	3.18
ADSSL1	463.22
FAF1	100.33
MYADML2	2.99
TNS1	95.81
HSF1	116.71
PURA	10.61
INPP5J	0.63
NPY2R	0
MFSD6L	0
DDX51	3.48
NRBP2	2.02
PRSS57	0.08
TNFAIP2	8.61
MC2R	0
RAB11B	41.41
PRMT3	9.86
PRPF39	11.42
PPIL6	3.95
UBALD2	37.43
TEX33	0
CDNF	20.93
NOTUM	0.44
KLHL33	4.69
GALNT17	1.66
CDC14A	1.36
ZBTB37	0.65
NUPR2	0
CCDC137	4.25
ARL15	2.97
SCN10A	0
CDK10	3.51
SOCS1	0.92
TCN2	5.14
GAS2L1	1.17
ATP6V0A2	7.64
TEDC1	0.33
HGS	47.25
TNFAIP8L1	2.56
RAD51D	0.73
MAPK11	0.79
TARSL2	47.29
IFNLR1	1.29
FAM174B	56.16
ZSWIM9	4.57
TMEM179B	15.31
PARPBP	0
ROR1	1.48
MUC1	0.66
FAAP100	4.04
L3MBTL1	0.85
CIC	11.99
LMNTD2	0.3
PDE6G	0.25
NR2F2	24.4
DLK1	3.28
TLCD2	0.5
LSAMP	0.06
OLFML2A	19.96
DBX2	0
FAM212A	1.75
PDIA2	0
LMLN	1.21
P4HB	257.42
PSMD13	135.71
FDFT1	116.34
PBX1	32.95
SHC4	0.42
ZFP36L1	70.02
NTF3	0.77
BRWD1	12.77
POU3F1	0.12
SNAI3	1.97
MORN5	0
C6orf201	0
MYBL1	0.46
C16orf52	7.02
DRG1	100.3
OPHN1	1.79
ANKFY1	7.46
YTHDF3	28.5
NRG3	0
SRL	147.97
CXorf38	1.34
KCNQ5	12.86
AFM	0
KCNIP4	0.1
WDR53	5.97
IKZF1	0.33
PCYT2	23.73
NAT8L	0.64
GNB1L	0.93
CCDC190	0
TMPRSS11B	0.03
THNSL1	2.1
TRIM69	14.34
SCGN	0
PRSS38	0
LAMP1	70.75
POMK	0.75
C16orf54	0
KLHDC8B	11.79
KLHL34	5.06
SETD4	3.47
RTN4RL1	0.77
TBXA2R	0.26
CARMIL1	2.21
CALHM1	0
NKAIN3	0
IRS2	29.49
FAM186A	0.05
PGM1	495.73
BICD2	17
TMLHE	20.58
GRK1	0
RASA3	8.9
LRCH3	16.23
LEMD1	0
DDX1	86.84
ATP4B	0
DLEU7	0
TAL2	0.24
C15orf41	14.21
ZPBP2	0
DNM2	90.7
KRT5	0
GSAP	2.13
AGBL4	0.02
CYP2R1	3.01
ANKRD46	24.5
PIP5K1C	6.2
TEX38	0
EPB41L2	8.03
ZBTB6	6.2
C2orf76	8.16
UBL4B	0
RIMS1	0.66
CCDC84	6.69
BCL9L	10.4
KIF18B	0
FFAR4	0.01
BPIFB3	0
BPIFB4	0
EDARADD	0
MOXD1	0.1
SLC51B	0.28
SOWAHB	0
KLHL32	0.09
MKL2	7.14
GPAT2	0.83
TOR3A	10.75
GABRA5	0
PPP1CC	153.81
OR10T2	0
PRELID2	0.5
BACE1	12.44
RGS9BP	4.52
TMEM212	0.02
SLC36A3	0
SLC36A2	13.21
THBS2	4.52
RXRA	102.08
ANKRD37	7.1
NUDT17	0.55
KIAA1024L	0.09
KRT26	0
CCDC30	0.35
NKRF	5.05
KEAP1	124.12
GLDN	0.64
KPNA4	82.83
TRDN	150.05
RGS7BP	0.35
MYT1L	0
PTPRH	0.08
ZNF396	0.13
TMEM222	14.74
ARHGAP30	0.39
SMYD4	8.1
FOXD2	0.07
GPATCH8	12.22
CEACAM19	1.73
NF2	13.91
DCT	0.1
SPATC1	0
UBE2H	45.81
HPDL	0.19
FSD2	6.56
ARAP1	5.83
KIF24	0.3
SLC35C2	10.18
C17orf58	3.37
BCDIN3D	1.41
CYP27C1	0
LYRM7	5.11
CCDC73	0
MPPED1	0
FSCN2	0
FOXE3	0.13
HYAL3	0.12
VSIG10L	0.07
ZNF397	6.57
EPHA6	0
TPCN1	11.34
TNFRSF4	0.48
HEXIM1	8.23
SELENOV	0
KRT14	0
TRABD2A	0.03
PDZD7	0.3
POFUT2	2.3
SCTR	0.47
ERCC6L	0.09
TMEM17	0.49
TNFRSF18	0.12
FGF3	0
C1QL4	0
ZDHHC17	10.28
RFX3	5.11
SERPINA11	0
P2RY4	0
ZNF395	9.24
ZACN	0.24
PPARA	13.77
TMEM232	0.38
EFCAB6	0.11
RIF1	15.82
KANK3	1.3
EMID1	0.2
ESPN	0
PNLIPRP1	0
PTRH1	7.96
GPR141	0
TMPRSS6	0
TMPRSS11A	0
C3orf70	0.51
TEAD1	43.46
ENTPD5	4.41
MITF	97.14
SLC4A4	0.34
HEATR4	0.29
SLIT1	0.19
LYPD6	0.09
VSTM2B	0
ANGPTL5	0.8
SMARCA2	41.47
SHTN1	0.74
SESTD1	4.57
FNBP1	17.8
DYNC2H1	1.12
KRT12	0
RDH8	0
RSBN1L	7.56
NPSR1	0
WDR86	0.02
EPOR	1.7
DCC	0
SESN1	90.83
CHP1	103.48
KCNJ11	62.36
CDHR4	0.09
COL4A1	24.32
PLEKHG7	0
GJA4	11.71
MID2	8.41
HSPA14	14.57
ATP13A5	0
SIRT7	3.56
AGMO	0.18
SBK2	0
TLR5	0.78
USP7	74.37
NANOS3	0
NHLRC1	2.75
PLEKHN1	0
ZNF385C	1.56
TET3	0.38
COL5A3	1.05
MYMK	0
SAMD11	0.12
PERM1	20.28
C5orf52	0
HAPLN4	0
ERC2	0
B3GLCT	2.06
SPRY4	2.52
TRPV2	1.49
AC112484.1	0.04
C2orf88	8.01
TMEM203	17.71
SLC18A3	0
KBTBD12	7.83
THSD4	1.42
DNAJB13	0.14
GABRD	0.06
NHEJ1	20.6
FANCA	1.34
SECISBP2	27.79
CPB2	0
OR52B6	0
SEMA4D	39.98
LIN28B	0.01
FAM69C	0
DNAH17	0.24
MCRS1	10.67
TMEM72	0
COX10	36.32
CHRNA3	0.23
CARD9	0.05
PEAR1	2.19
TMEM202	0
HELT	0
TMEM220	5.37
PLSCR3	11.72
EIF4EBP1	113.14
P2RX2	0
CCDC157	0.29
TTC24	0
FYB2	2.27
CNOT4	25.87
LRRC74B	0.06
DMBT1	0.01
LCN10	0.71
LDLRAD2	1.37
PSEN1	17.78
CYHR1	14.15
COL14A1	6.35
DNER	0.74
CPSF4L	0
PLA2G2C	0
ZSCAN23	0.04
RINL	0.81
TPRG1	1.72
CPOX	4.64
MORN2	7.55
RILPL1	57.99
C19orf67	0
ARL4C	1.21
CLDND1	31.79
WNT7B	0
PRSS45	0.13
PLA2G4E	0.1
EYS	0.18
MOK	1.58
C6orf132	0
TMEM215	0.02
COL4A5	0.77
AGRN	0.66
NHS	0.15
OTOG	0
FAM166A	0
ZC3H6	5.23
LAMTOR4	31.88
PRKAR1B	1.47
DCUN1D3	2.64
RBL1	4.01
HYKK	4.88
C15orf62	0.08
RUFY4	0
LRRIQ4	0
C3orf62	2.32
ENO4	0
SLC38A3	3.99
FOCAD	6.46
PRR19	0.28
IGSF9B	0.14
JAKMIP3	0.07
SELL	0.58
NDC80	0
CERKL	0.05
SLC24A5	0
IER5L	1.73
INSC	0
SERPINA5	0.57
C19orf54	5.04
LCTL	0
NCCRP1	0
KRTDAP	0
AP4E1	5.42
COL25A1	0.4
FAM83G	7.68
DUSP28	4.21
NBR1	110.7
RALGAPA2	14.51
NDOR1	0.65
RSBN1	12.78
PAQR9	0.13
NANOS1	18.5
HMX3	0.1
MAGI3	0.7
S100A16	15.25
IDO2	0
SLC4A5	0.17
AFP	0
UROS	22.84
ZDHHC9	8.66
DUPD1	11.65
OSTN	0.24
VWC2	0.03
FAM221A	0.82
TMEM120B	4.71
COL4A4	0.63
RBM34	34.75
NOXA1	0.19
BCL2L15	0.01
OPTC	0
PLET1	0
ADRB3	0
TCF7	0.44
SKOR1	0.15
CATSPER4	0
PRELP	34.4
PLA2G2E	0
TMCO2	0
SHISA6	0.12
TMEM201	15.2
OSTM1	18.65
HMX2	0
SNTN	0
CNR2	0.03
SLX4	0.69
GLRA4	0
ENTPD8	0
BEND4	0
FAM78B	0.9
CDH7	0
TMC3	0.1
FBF1	1.8
MSL1	34.61
LRRK2	2.43
BSX	0
GJB3	0
FAM196A	0.05
IMPG2	0.03
HACD4	0.79
MSANTD1	0.33
AADACL3	0
NELFB	27.86
PCNP	97.42
LRRC66	1.43
ZNF292	4.23
KCTD21	4.39
ADAT2	0.5
ANKDD1B	0
EXD2	10.57
RNF222	0
RELN	1.42
APOD	1840.7
ARID2	4.43
SF3B3	75.66
IL1RAPL2	0
SP6	0.07
NKAPL	6.55
FSCB	0
CLDN4	0.09
MEF2C	66.28
JPT1	21.43
S100A13	66.89
PCDH18	4.69
MAOA	174.69
PTPRC	0.66
GJB5	0
FHIT	1.8
ALKAL2	0.37
LIN54	7.01
FAM180A	0.86
CACNA1S	97.63
S100A14	0
KAZN	0.52
TOGARAM2	1.64
NEMP2	0.77
KIAA0408	32.49
MMP23B	0
SH2D5	0
RASSF10	0
GJB4	0
SYCP2	0
IL1RAP	0.44
PTPRT	0
MYBPC1	6612.06
PAX5	0
SPOCK3	0.53
TDRD7	5.55
CCDC189	0
KIAA0895L	0.96
MYT1	0
SPATS2L	24.5
STK17B	1.97
WDSUB1	2.17
S100A4	40.84
PLEKHG4	0.08
FAT4	0.58
KIF19	0.19
STK40	126.96
TMEM63A	3.65
CTSE	0
SEMA4A	1.81
SRGAP3	0.48
FAM217B	1.8
SUPT5H	65.2
XPNPEP3	4.84
OR10S1	0
GRM7	0.02
SUPT3H	3.16
ATP2A1	389.62
STK31	0
NLGN3	0.37
JMJD4	3.81
CPNE4	0
NTNG2	0.09
ELAVL3	0
LONP1	29.52
TRRAP	3.78
FUT4	0.36
DUSP12	3.25
ASB13	4.36
SLC35F1	0.06
PTPN1	11.3
EVL	8.06
AACS	2.98
THEM5	0
EPHB4	1.4
PRTN3	0.2
TSC22D2	14.86
CRYBA4	0
ASMT	0
KIAA0141	16.86
YRDC	3.74
ZNF777	5.12
PIK3R4	8.61
RFX8	0
FGF16	0
SLC13A1	0
SIAH1	21.78
C20orf96	0.61
ESRRG	5.03
IPO4	29.31
NCOR2	56.09
PRPF40A	24.27
GDAP2	2.18
CADPS2	2.62
ANAPC7	29.12
AFAP1	2.54
MYO18A	262.21
BORCS6	10.8
MAN2A2	53.53
MME	15.34
CCDC196	0
CACNA1H	2.47
SULF2	6.27
LAMA2	14.39
PLXNB2	7.25
AJAP1	0.09
XRCC2	0.01
MYO6	1.22
MKL1	8.57
SEMA3F	2.44
ARHGAP44	0.91
HDAC2	34.93
TCF4	12.96
WNK3	0
SDHAF3	4.98
RABL6	34.32
ZKSCAN5	3.82
HSPB11	4.34
SLC30A10	0
TECPR2	6.06
FAM180B	0.21
ERI2	1.25
TOMM7	218.78
HSH2D	0.04
ZNF512B	2.82
ALKAL1	0
DAPK1	0.61
ATP8B1	1.93
POU3F4	0
TLE1	27.06
MAML3	0.51
STRN3	68.36
CHRNG	5.18
IL12RB2	12.04
MVB12B	7.06
C6orf106	158.45
ARID5A	24.38
PPTC7	30.11
KRT39	0
TOMM20L	0
NHLRC2	9
SMARCD3	39.7
KIAA1211L	0.75
LAMB3	0.03
KPNA5	5.9
ARHGEF12	37.43
HCAR1	0.08
PDLIM7	54.98
WDR70	18.85
TMEM26	0.07
FAM3C	7.64
NOP9	25.13
SLC39A10	0.92
AP2A1	72.76
FUT11	9.48
ANXA4	22.93
FYB1	0.9
SERTAD1	4.75
ZNF398	5.52
ANXA6	195.23
GMFB	4.38
SIGLEC15	0.01
MAFG	16.22
ARRDC1	6.6
KIAA1671	18.99
KRT35	0
IGF2R	86.57
GAL3ST4	0.69
SLC6A17	0.04
STRADB	44.72
ZGPAT	4.85
SLC25A29	2.11
PGAP1	1.65
SRC	0.81
PCNX3	3.91
ACSL5	2.01
LRRC8B	4.05
ELAC2	36.49
BZW1	31.13
ABCB8	3.53
SND1	76.24
NEK5	0
PSMD12	38.94
ADGRA1	0.03
PIWIL2	2.01
CYSRT1	0.09
SLC22A4	1.07
PGR	0.57
TBC1D9B	22.48
KANK2	27.69
GTF2E2	7.87
IL27	0
GUCA2A	0
SYNGAP1	1.04
FITM2	6.16
BLM	2.62
TRIM33	8.15
LRP10	25.28
PELI1	4.95
ME2	11.92
MRPL21	47.11
FBXL22	0.27
C5orf22	19.01
HTT	25.75
OR6N1	0
C5AR1	1.44
DCHS2	0.04
VEPH1	0.13
OR51D1	0
CCNT2	5.3
IPP	12.05
OR13G1	0
MAP3K5	1.73
OGDHL	0.04
CYP2F1	0
STMN3	0.31
FAM135A	4.49
PDGFA	11.48
COL13A1	0
ZNF628	4.41
SLC2A10	1.34
RPF2	25.42
SLC28A3	0
FAM177B	0
MIB2	28.58
COL19A1	0.03
OR6Y1	0
MYO5A	1.74
GZMM	0.08
ATG7	7.56
SIPA1L1	3.02
SSPO	0
ELANE	0.06
RAB40C	6.85
PIGN	5.36
TOPORS	6.83
BCO2	4.63
ENTPD6	11.45
DMBX1	0.06
OR11L1	0
ENPP1	1.54
CCDC154	0.04
C5orf42	1.02
MFAP5	5.99
CDC42SE1	18.56
PDCD1LG2	1.7
SCIN	0.16
SPTAN1	10.68
NMB	1.33
PARVA	9.18
KLHL14	0
KCNK2	1.07
PHF2	16.28
LHFPL5	0
HOXC6	5.22
TXNRD3	4.95
STPG3	0
MAP1LC3C	0.78
SERTAD4	0.1
EME2	0.52
KLHDC1	3.57
OR52M1	0
CCDC180	0.27
SLC9A8	8.18
TRAF5	1.31
OCLN	0
C4orf22	0
FAM212B	2.1
ADAMTSL2	0.21
SGTB	2.48
ZNF790	1.74
FAM49A	14.12
MYO1C	42.2
MRPL22	16.72
NKIRAS1	15.93
KIF13B	1.6
NRAP	1295.32
GEMIN5	13.42
TEAD4	106.78
SPG7	22.82
HES5	0.09
ERO1A	7.32
PLCG2	2.03
FCHSD1	0.58
DNM3	1.51
OPRK1	0.18
MBP	60.15
ELOVL2	0.38
KEL	0
NFE2L1	626.88
IRAK4	2.19
CCDC151	0
DLGAP2	0
ZNF335	7.7
MAK16	13.74
SEMA5B	0.07
ZNF667	0.23
GRK6	8.75
MARCH5	14.44
ZBTB14	5.43
CD2AP	4.78
GSK3B	16.23
SFI1	0.7
TMPRSS11F	0
TOR4A	0.09
HIBCH	5.06
ITGB5	23.42
TMEM229B	0.03
MAN1A2	9.37
SVIP	13.89
DDRGK1	28.36
ERC1	8.87
RPS6KL1	5.49
CACNA1E	0.01
QRICH1	29.27
CSF2RA	0.43
DDX42	45.42
XPO1	40.45
HELZ	7.2
TMEM116	5.17
UCKL1	25.5
OR5B21	0
CARD11	0.04
SDAD1	20.46
ZKSCAN8	4.81
TMEM239	0.01
HYLS1	1.18
MYL4	1.69
PIM3	49.89
ASPH	110.1
SPRED2	5.81
WWP2	17.6
GFPT1	11.62
UVRAG	10.68
TMEM207	0
ITSN2	27.82
NTRK1	0.19
MGEA5	30.25
TXNRD1	47.17
NRARP	3.46
TPM2	2616.58
SH3BGRL2	7.96
YTHDF2	32.94
DOPEY1	3.51
ATL1	0.67
CNGA1	0.46
MAFK	30.21
C1orf228	0
GPN1	17.38
PLN	233.64
ITGBL1	1.74
KCNRG	0.17
LYRM2	18.72
WDHD1	0.59
DDX39B	16.53
SLC34A3	0
RD3	0
ARC	0.05
BCKDHB	3.14
ZNF536	0.07
MMP17	0.43
BAZ1A	7.2
CCDC69	34.04
MDM4	11.97
RYR2	0.34
FAM3D	0
NCOA6	8.79
STK39	1.44
TAT	0.04
KAT6A	10.78
C6orf89	27.51
FAM19A2	0.09
OR10G6	0
TTC37	26.98
TUSC1	2.94
PAPSS2	1.74
SLC9A6	13.78
ABCA4	0.04
PNPLA4	12.53
ZCCHC6	11.04
IPO9	7.67
MT-CO2	34647.24
GLMP	7.19
TOGARAM1	3.99
DLL1	0.77
ANKRD13B	4.23
TEX45	0
MT-CYB	32804.69
PPP1R14C	9.61
CTR9	9.2
SMOC1	6.79
F5	0.55
LRRTM3	0
ZNF652	12.73
GRHL2	0
SMURF1	6.59
GPATCH3	7.71
CDC42BPB	17.54
PLXNB3	0.64
COLGALT2	1.02
EGFL6	0
MT-ND2	26454.33
TNPO1	22.38
APCDD1L	0
RCSD1	19.16
RASSF9	0.94
FAM169A	0.5
ZNF830	4.48
GRIN3A	0.05
TMEM184B	13.91
MTOR	45.47
PLOD1	17.65
SCAMP5	0.13
ZNF521	1.38
ALPK2	29.3
BRINP2	0
LRIG2	1.56
MT-CO1	34742.24
PAX9	0.12
FOXJ3	34.45
CD247	0.76
GRM3	0.04
CHAMP1	7.29
GJC2	0.05
ITGAE	8.32
DENND4B	21.04
RYR3	2.08
ZNF277	11.85
MT-ND3	29132.87
DUSP27	153.4
ARHGEF15	1.52
TOX	0.05
DIS3	7.13
RUSC2	20.86
FICD	2.44
R3HDM4	40.98
LTN1	14.93
RUNDC1	7.22
CCDC152	1.38
STKLD1	0.04
GRK5	7.33
DCAF12	16.58
ASB12	21.05
MT-ND4	45246.75
SMC5	12.95
TDRD3	13.76
SHISA4	89.56
CIPC	64.91
TOP1	18.31
MAP3K3	12.5
L1CAM	0.39
NUFIP1	5.03
POU3F3	0
RASGEF1A	0.19
DZIP3	4.27
KIAA0753	1.11
DCLRE1A	0.86
ATG9A	139.9
APRT	37.79
PDS5B	10.36
MT-CO3	33188.38
SOWAHA	0
L3MBTL3	2.12
DMD	81.74
NAGA	6.53
SMG5	12.36
KIF1BP	24.06
OXCT1	15.72
TGM2	30.63
RORB	0.01
SGMS1	17.02
OR10R2	0
OR10Z1	0
EPYC	0
CYLD	21.3
SNORA21	0
SLC27A5	3.65
SNORD9	0
ADIPOR2	22.09
SNORA31	0
FAT1	2.82
CHMP2B	14.78
RNU6-1128P	0
STARD7	195.73
NOA1	16.16
HAL	0.3
APLP2	61.52
FAM234B	2.49
SNORD1B	0
EIF3I	125.77
NKAIN1	2.92
SNORD44	0
COL16A1	1.53
TXLNA	8.91
UPP2	0
AGBL5	5.4
SNORD35A	0
EFR3B	0.08
KIF3C	1.03
RAB10	101.23
HADHA	274.93
MAPRE3	86.33
CAD	3.41
SNORD18A	0
CD82	12.66
BCORL1	2.62
ATRX	17.52
MYNN	9.75
MECOM	2.1
SCAMP1	11.88
PREP	50.64
HACE1	3.42
CFTR	0
WDR47	10.91
RNU1-24P	0
WDFY1	10.41
SNORD73B	0
SLC25A24	5.96
MAP3K4	10.93
IGSF9	0
ZNF213	10
RNU4-75P	0
PROM1	0.38
CPNE3	17.51
RNU1-93P	0
RRN3	20.69
WNT11	1.5
MTIF2	14.56
SNORD52	0
RNU6-967P	0
RNA5SP363	0
EPS15	59.48
RNU6-619P	0
ORC1	0.07
RNU6-580P	0
SNORD38A	0
MGST2	22.41
CHERP	20.3
7SK	13.82
POMGNT1	40.23
RAD54L	1.43
SNORD82	0
B4GALT1	18.9
CHMP5	27.5
RNU4-2	0
EFCAB2	6.95
COX20	20.25
NFX1	36.74
STUM	0.48
CAPN8	0
TATDN3	9.89
C1orf53	2.69
SAMD5	0.02
GJE1	0
ECT2L	0.07
METTL11B	0
FAM229B	3.54
FANK1	0.52
DIMT1	13.51
DDO	2.6
PLPP4	0
RBM20	12.89
IPO11	11.21
C6orf163	0.05
GDI1	46.05
PCMTD2	28.71
SOX18	16.35
C1orf146	0
FOLH1	0.23
C10orf62	0
SAMD13	14.52
CCDC160	0.62
EFCAB7	17.67
GLYATL3	0
ZYG11A	0.01
EIF2AK1	39.9
GLT6D1	0
LRIT2	0
LRRC73	0
NME8	0
FOXO6	0.8
MAFB	4.5
TRAF3IP1	9.19
GIGYF2	35.72
EPDR1	19.04
NHSL2	0.34
PHACTR4	7.56
ZDHHC18	7.94
GPRIN2	0.05
SNX10	0.9
TMEM57	57.62
ZDBF2	2.08
TXNDC8	0
AWAT1	0
DAXX	9.22
BMPR2	13.01
TCEA3	318.89
PFDN6	11.22
RING1	0.39
HSD17B8	1.04
RXRB	0.22
COL11A2	0
BRD2	18.61
COL5A2	0.93
PSMB8	0
MRPL28	19.32
NOTCH4	0.62
PAFAH1B1	69.71
PBX2	17.93
AGER	0.04
RNF5	6.67
AGPAT1	21.12
PJVK	0.13
PRRT1	0.01
MRPL38	45.55
ERICH2	0
ITPKC	5.74
SP5	0.1
STK19	0.54
BTBD17	0
DXO	2.27
SKIV2L	0.12
EHMT2	0.46
FAT2	0.03
LAYN	1.78
SLC44A4	0
NEU1	1.93
VWA7	0.48
MBD5	6.23
MPIG6B	0.22
LY6G6C	0
ABHD16A	0.71
CSNK2B	0.03
GPANK1	2.62
C6orf47	0
APOM	0.16
ERO1B	1.41
PRRC2A	1.52
NFKBIL1	0
CCHCR1	7.57
PSORS1C2	0
ZFAND6	77.95
CDSN	0
C6orf15	0
DHX16	3.85
C6orf136	10.14
MRPS18B	13.04
PPP1R10	2.59
ABCF1	21.65
HSD17B2	0
DDR1	5.07
GNL1	1.55
TRIM15	0
FOXB2	0
TRIM40	0
DISP3	0
TBC1D8	30.47
PPEF1	0.09
MOG	0
CBY3	0
AKT1S1	52.59
GABBR1	0.01
C9orf135	0
MALRD1	0.5
RANBP17	0.29
FAM196B	0
TTC25	0.18
NOS2	0.13
HUWE1	108.75
MROH6	0.16
ATXN2	26.9
DCTN1	69.78
TCTN1	10.24
FAM216A	1.64
ZBTB48	6.7
GPR20	0
KRT40	0
LRRC3C	0
UQCC3	3.18
GRXCR2	0
LRRC10B	0.05
FBXO47	0
C12orf73	5.69
TRIM13	11.89
MS4A13	0
SPIRE2	0.11
PABPN1L	0
PKHD1L1	0.47
SLC35B4	0.98
FAM71F2	0.58
NOX4	1.77
CDKL4	0
C4orf47	0
TRIQK	3.23
ARID3C	0
C11orf91	0
ZBTB10	10.86
ACOX3	4.09
C4orf46	0.73
LGR4	2.62
VIT	4.38
PDE7A	29.86
TMEM170B	5.51
MTMR2	5.31
SNX2	41.89
NT5M	2.65
TECPR1	5.79
C15orf59	0.43
CFI	2.25
IZUMO3	0
ATP6AP1L	2.61
CCDC85C	2.91
RGL3	1.89
NAP1L4	99.45
CPT1B	83.47
DENND6B	0.56
LCMT1	37.08
MFSD2B	0
CDPF1	1.82
LIN52	2.18
TRIP6	2.46
TECRL	3.87
DPF3	15.97
MANSC4	0
ETFRF1	39.51
ITPRIPL2	5.64
DENND1C	0.19
DNAH9	0
ACHE	39.89
C5orf51	6.04
PLPP6	0.61
GMNC	0
TTC23L	0
SRRT	47.27
ZNF316	5.47
ONECUT3	0.02
OLIG2	0.09
C21orf62	0.1
BAX	9.02
NYNRIN	0.9
IFITM5	0
C18orf63	0.05
DOK6	0.05
TMEM211	0
SERPINB11	0
SERPINB5	0
NLK	4.54
RNASE13	0.27
ATP10A	0.42
ANKUB1	0
TSSK2	0
PIGS	20.34
LRRC30	3.49
TMEM200C	0
OR10C1	0
HACD2	3.26
CFAP44	0.36
LNP1	1.13
VGLL3	2.3
TRIM71	0
ZCWPW2	1.77
ADAMTS2	0.31
COLQ	2.65
SNORD58A	0
TMPRSS11E	0
ATXN7L3	10.28
SNORA56	0
KIAA0100	41.09
UIMC1	18.61
SNORD101	0
MMP2	61.86
LPCAT2	2.65
GNAO1	0.99
RNU6-214P	0
OGFOD1	43.16
SNORD15A	0
ADD1	130.35
SNORA54	0
SLC13A2	0
SNORD59A	0
TXNDC16	2.28
NID2	4.94
GMCL1	2.16
KLHL42	1.76
SNORD20	0
DNM1L	17.35
PTHLH	0.36
RNU6-925P	0
GAS7	3.46
PHACTR3	0.23
RNU6-959P	0
ERGIC2	16.74
TFAP2C	0.12
AURKA	1.09
SNORD102	0
CASS4	0.05
PIR	5.33
SNORD73A	0
GPX3	468.93
DIO2	0.54
DIO1	0
STK38L	7.11
SACM1L	4.09
TSN	25.51
RFX2	0.54
SULT2B1	0
TRAV29DV5	0
TRDC	0.5
ANKIB1	3.95
TRAPPC6A	6.47
ALG6	3.81
IGHE	0
CNOT3	11.46
RNA5SP372	0
GP6	0
PTPN4	2.9
KHSRP	73.33
SNORD72	0
GNA11	25.49
SNORD70B	0
EDEM2	5.37
DNMT3B	0.07
MATK	0.67
REM1	1.03
SNORA53	0
SNORD69	0
TPX2	0.55
PDRG1	3.63
SNORD70	0
SLC15A1	0
DOCK9	11.79
RNU6-493P	0
RNF208	2.99
MAP10	1.27
ANKRD10	97.66
ZNF580	7.42
SFT2D2	2
SCAF8	21.98
CFAP45	0.09
TGDS	0.99
CRYGS	0.35
KLHL23	4.79
LINGO4	6.18
ASIC3	0.61
CCDC183	0.44
DNLZ	7.24
C3orf18	3.71
LTC4S	0.51
QTRT1	12.66
CHUK	11.54
MXD3	0.21
LCAT	2.6
PTPRCAP	0.13
ARL2	117.98
TTLL13P	0
CD79B	1.29
TMEM40	0.15
DNAJC9	4.33
C8orf82	8.4
CPLX3	0
ZBTB9	1
TMX2	28.63
NDUFS3	98.89
KIF9	2.94
GPSM3	0.31
LAT	0.63
NCKIPSD	9.81
ATF6B	3.15
S1PR3	3.89
ARHGAP28	5.56
SLC35F6	20.16
DDAH2	0.85
GTF2H4	1.64
DDX47	27.03
CEACAM18	0
EMP2	15.39
CRLS1	39.92
CEACAM16	0
SLC23A3	0
LTB4R	0.52
LTB4R2	0
DNASE1	2.27
IRF9	7.62
GALT	10.03
CLDN9	0.07
ITGA1	4.67
NUDT19	14.68
AP1G2	3.43
NAXD	8.73
PPP1R13B	8.92
TM6SF2	0
GANC	4.63
REPIN1	60.7
ATRN	6.04
ARL16	4.46
WEE2	0
ALG3	20.04
SH3D21	0.26
C19orf38	1.33
IQCJ	0
FIS1	113.92
NPS	0
MBLAC1	0.52
NEURL1B	2.07
EFCAB9	0
HAUS3	3.15
VSTM5	0.58
GNAT3	0
PLIN5	18.44
STARD10	25.73
EML6	0.13
SCN4A	46.96
SLC4A11	1.82
AL161911.1	0.32
ARHGEF33	0.1
C12orf71	0.34
IFRD2	49.32
AL096814.1	0
C20orf194	11.95
FER1L6	0.09
MTCP1	10.62
DCDC2C	0
SMTNL1	132.86
ARHGEF28	0.72
LRRC69	0.63
ISPD	0.42
COL28A1	0.89
GRID2IP	0
UBXN2B	7.36
EBF4	0.52
MSMP	0
FAM166B	25.78
GRXCR1	0
UBE2QL1	21.11
HOMEZ	9
CPXM1	0.15
RNF212B	0
VPS16	16.96
ZNF407	2.82
NPEPL1	25.37
SKOR2	0
SIAH3	0
EFCAB8	0
HMX1	0
GCGR	0
TMEM242	2.68
TNFRSF25	0.23
TSTD1	1.88
LZTS3	3.89
RPTN	0.09
LACTBL1	0
IFI30	4.47
FNIP1	20.44
SP9	0.18
F11	0
TENM3	1.74
XRN2	40.37
LINGO3	0
VAMP2	59.69
ST7L	8.27
SNORD100	0
SNORD111B	0
SNORD99	0
EBF2	4.36
FANCG	3.54
AP4M1	8.46
TAS2R41	0
CEBPD	219.74
OR6X1	0
TAS2R40	0
FXYD7	0.59
XKR9	1.35
ESF1	11.42
SLC12A8	0
FADS3	10.05
OR4E2	0
PPT2	2.97
BTBD19	0.43
FAM185A	3.6
PSMB11	0
DCDC2B	0
ANAPC5	45.93
SLC23A2	0.76
SLC8B1	4.63
DZANK1	0.14
LHX5	0
TASP1	1.32
GCN1	64.23
SNORA19	0
RNU6-402P	0
PXN	38.16
RPH3A	0.1
