GENE_NAME	human.mean
KNTC1	3.77
CCR10	2.2
NCMAP	1.18
BPIFC	0
WDR27	6.39
TXNRD2	6.5
FOXO4	17.31
POU3F2	0
PTP4A3	48.59
UBE2D4	7.5
TMEM255B	27
GAST	0
NUTM1	0
HDDC3	6.45
DHRS7C	0
CLUL1	2.42
DUSP8	9.48
SOCS3	207.48
SLITRK6	4.57
LPAR5	1.09
XPOT	21.5
TMEM173	142.87
PDE4B	40.86
FAM19A3	0
RUNX1T1	4.28
C14orf180	0.02
SNN	39.62
KCNH7	0.3
NELL2	15.99
MED12	15.89
SEPT9	74.65
CDH17	0.41
AMER1	1.06
ZBTB40	2.83
CLDN6	0
LRRC26	2.13
SERINC4	0
FAM110C	5.31
ATL3	35.12
NDUFA12	83.24
UBE2G2	27.49
SATL1	0.79
OSBP2	4.41
TUSC5	0.07
FKBP7	17.49
PRR16	9.51
TMED9	134.68
DRD1	1.95
SDR42E1	1.16
RBM33	16.1
BTBD6	21.1
OSBPL6	7.75
H1FX	94.99
RBM43	6.82
IMMP2L	13.78
JAG2	6.84
FMNL1	33.32
PTRHD1	18.47
WT1	0.31
SLC1A3	8.28
NOC4L	5.92
NDUFA6	66.1
CHRM5	0.08
SORCS2	0.55
TMEM121	1.28
TMEM106A	3.7
SIVA1	34.15
XRCC5	124.71
DGAT1	19.88
RFX6	0
AP3M1	14.95
F8	38.48
CA13	4.89
UBOX5	3.62
MAFF	91.71
LXN	35.54
BRF1	4.98
LRRC14B	0
SEMA4B	36.25
NELFA	10.93
SLC24A3	6.67
SGCZ	0
EFCAB10	7.13
MKNK1	19.25
FLRT2	3.48
INTS5	5.2
MANEAL	1.13
ADSSL1	4.3
FAF1	20.11
MYADML2	0
TNS1	111.95
HSF1	57.45
PURA	7.85
INPP5J	0.83
NPY2R	0
MFSD6L	0.03
DDX51	3.56
NRBP2	16.88
PRSS57	0.97
TNFAIP2	98.49
MC2R	0
RAB11B	60.5
PRMT3	3.21
PRPF39	14.74
PPIL6	16.35
UBALD2	76.39
TEX33	0
CDNF	1.9
NOTUM	1.44
KLHL33	0.13
GALNT17	5.11
CDC14A	9.37
ZBTB37	1.37
NUPR2	1.52
CCDC137	4.71
ARL15	16.06
SCN10A	0
CDK10	16.89
SOCS1	6.15
TCN2	24.78
GAS2L1	5.54
ATP6V0A2	12.4
TEDC1	2.15
HGS	27.66
TNFAIP8L1	15.83
RAD51D	1.82
MAPK11	6.95
TARSL2	5.04
IFNLR1	2.97
FAM174B	22.17
ZSWIM9	1.14
TMEM179B	45.27
PARPBP	0.98
ROR1	3.15
MUC1	119.53
FAAP100	5.05
L3MBTL1	2.13
CIC	20.47
LMNTD2	1.12
PDE6G	2.18
NR2F2	98.95
DLK1	0.09
TLCD2	2.5
LSAMP	14.5
OLFML2A	14.47
DBX2	0
FAM212A	2.07
PDIA2	0.27
LMLN	1.5
P4HB	271.25
PSMD13	91.33
FDFT1	148.74
PBX1	22.97
SHC4	0.94
ZFP36L1	448.2
NTF3	4.75
BRWD1	23.62
POU3F1	0.06
SNAI3	1.2
MORN5	19
C6orf201	0.37
MYBL1	3.33
C16orf52	17.44
DRG1	28.14
OPHN1	4.18
ANKFY1	8.51
YTHDF3	33.09
NRG3	0.81
SRL	1.03
CXorf38	10.02
KCNQ5	0.22
AFM	0
KCNIP4	0.39
WDR53	3.77
IKZF1	11.48
PCYT2	10.62
NAT8L	0.04
GNB1L	0.95
CCDC190	7.97
TMPRSS11B	0.01
THNSL1	1.41
TRIM69	37.24
SCGN	0.02
PRSS38	0
LAMP1	195.57
POMK	1.08
C16orf54	2.46
KLHDC8B	21.34
KLHL34	0.06
SETD4	7.37
RTN4RL1	1.02
TBXA2R	5.05
CARMIL1	13.96
CALHM1	0
NKAIN3	0
IRS2	8.31
FAM186A	0
PGM1	72.41
BICD2	16.91
TMLHE	9.31
GRK1	0.01
RASA3	18.23
LRCH3	8.88
LEMD1	0.69
DDX1	30.99
ATP4B	0
DLEU7	0.16
TAL2	0
C15orf41	1.85
ZPBP2	0
DNM2	63.44
KRT5	26.88
GSAP	12.79
AGBL4	0.93
CYP2R1	5.17
ANKRD46	13.92
PIP5K1C	14.33
TEX38	0
EPB41L2	93.18
ZBTB6	3.07
C2orf76	11.53
UBL4B	0
RIMS1	1.25
CCDC84	18.33
BCL9L	15.46
KIF18B	0.21
FFAR4	0.9
BPIFB3	0
BPIFB4	0
EDARADD	0.5
MOXD1	23.75
SLC51B	6.39
SOWAHB	0.64
KLHL32	2.51
MKL2	30.16
GPAT2	0.33
TOR3A	17.05
GABRA5	0.11
PPP1CC	92.73
OR10T2	0
PRELID2	1.75
BACE1	13.83
RGS9BP	0.02
TMEM212	2.67
SLC36A3	0
SLC36A2	0.14
THBS2	19.8
RXRA	18
ANKRD37	15.67
NUDT17	1.5
KIAA1024L	0
KRT26	0
CCDC30	4.12
NKRF	6.8
KEAP1	20.35
GLDN	5.83
KPNA4	26.72
TRDN	0.02
RGS7BP	0.81
MYT1L	0.09
PTPRH	0.11
ZNF396	1.53
TMEM222	10.25
ARHGAP30	12.17
SMYD4	3.23
FOXD2	0.51
GPATCH8	10.55
CEACAM19	7.02
NF2	8.8
DCT	0.3
SPATC1	0.02
UBE2H	77.73
HPDL	0.09
FSD2	0.04
ARAP1	33.4
KIF24	0.96
SLC35C2	13.21
C17orf58	8.67
BCDIN3D	1.17
CYP27C1	0.03
LYRM7	2.83
CCDC73	0.11
MPPED1	0
FSCN2	0.34
FOXE3	0
HYAL3	0.94
VSIG10L	1.01
ZNF397	6.8
EPHA6	0.2
TPCN1	15.83
TNFRSF4	5.62
HEXIM1	10.88
SELENOV	0
KRT14	2.9
TRABD2A	3.17
PDZD7	0.24
POFUT2	15.21
SCTR	1.56
ERCC6L	0.04
TMEM17	0.96
TNFRSF18	3.32
FGF3	0
C1QL4	0
ZDHHC17	13.5
RFX3	8.85
SERPINA11	0.34
P2RY4	0
ZNF395	20.93
ZACN	0.28
PPARA	4.96
TMEM232	7.91
EFCAB6	1.32
RIF1	7.58
KANK3	19.06
EMID1	10.97
ESPN	2.42
PNLIPRP1	0
PTRH1	5.56
GPR141	1.14
TMPRSS6	0.73
TMPRSS11A	0
C3orf70	2.46
TEAD1	18.1
ENTPD5	4.02
MITF	11.91
SLC4A4	9.74
HEATR4	0.04
SLIT1	0
LYPD6	0.32
VSTM2B	0.02
ANGPTL5	1.9
SMARCA2	50.17
SHTN1	16.02
SESTD1	35.09
FNBP1	37.28
DYNC2H1	10.78
KRT12	0.07
RDH8	0
RSBN1L	12.94
NPSR1	0
WDR86	1.79
EPOR	4.88
DCC	1.21
SESN1	34.71
CHP1	84.09
KCNJ11	0.52
CDHR4	8
COL4A1	371.5
PLEKHG7	0.84
GJA4	40.05
MID2	10.57
HSPA14	16.11
ATP13A5	0.08
SIRT7	7.45
AGMO	0.3
SBK2	0
TLR5	6.36
USP7	39.03
NANOS3	0.16
NHLRC1	0.04
PLEKHN1	0.61
ZNF385C	0.85
TET3	3.21
COL5A3	3.36
MYMK	0
SAMD11	2.19
PERM1	0.31
C5orf52	0
HAPLN4	0.03
ERC2	0.63
B3GLCT	2.66
SPRY4	41.09
TRPV2	34.5
AC112484.1	0.44
C2orf88	5.5
TMEM203	14.17
SLC18A3	0.01
KBTBD12	0.93
THSD4	9.06
DNAJB13	4.51
GABRD	0.39
NHEJ1	6.44
FANCA	3.34
SECISBP2	22.98
CPB2	5.48
OR52B6	0.06
SEMA4D	14.92
LIN28B	0
FAM69C	0
DNAH17	3.26
MCRS1	12.3
TMEM72	0
COX10	3.99
CHRNA3	0.23
CARD9	0.2
PEAR1	19.61
TMEM202	0
HELT	0
TMEM220	5.17
PLSCR3	23.81
EIF4EBP1	17.53
P2RX2	1.2
CCDC157	3.16
TTC24	0
FYB2	4.05
CNOT4	10.32
LRRC74B	0.92
DMBT1	85.47
LCN10	2.64
LDLRAD2	5.08
PSEN1	25.01
CYHR1	15.54
COL14A1	25.8
DNER	4.25
CPSF4L	0
PLA2G2C	0
ZSCAN23	0.33
RINL	1.94
TPRG1	7.51
CPOX	8.11
MORN2	45.25
RILPL1	7.8
C19orf67	0
ARL4C	28.94
CLDND1	119.34
WNT7B	2.11
PRSS45	0.11
PLA2G4E	0.07
EYS	0.19
MOK	9.77
C6orf132	5.91
TMEM215	0
COL4A5	12.19
AGRN	14.45
NHS	1.82
OTOG	0
FAM166A	0.14
ZC3H6	3.53
LAMTOR4	94.58
PRKAR1B	10.54
DCUN1D3	7.27
RBL1	0.97
HYKK	2.69
C15orf62	0.85
RUFY4	0
LRRIQ4	0
C3orf62	2.08
ENO4	0.94
SLC38A3	0.03
FOCAD	9.05
PRR19	0.22
IGSF9B	0.74
JAKMIP3	0.1
SELL	46.21
NDC80	1.29
CERKL	11.97
SLC24A5	0.4
IER5L	8.82
INSC	1.01
SERPINA5	0.47
C19orf54	3.48
LCTL	0.07
NCCRP1	0.23
KRTDAP	0
AP4E1	2.14
COL25A1	0.29
FAM83G	2.64
DUSP28	3.25
NBR1	53.15
RALGAPA2	30.33
NDOR1	1.2
RSBN1	11.68
PAQR9	0.14
NANOS1	1.32
HMX3	0.03
MAGI3	10.18
S100A16	226.31
IDO2	0.09
SLC4A5	0.8
AFP	0
UROS	10.15
ZDHHC9	37.09
DUPD1	0
OSTN	0.2
VWC2	0.16
FAM221A	10.95
TMEM120B	2.63
COL4A4	3.31
RBM34	24.83
NOXA1	1.13
BCL2L15	0.38
OPTC	0
PLET1	0
ADRB3	0
TCF7	8.13
SKOR1	0.01
CATSPER4	0
PRELP	94.86
PLA2G2E	0
TMCO2	1.02
SHISA6	0.22
TMEM201	2.11
OSTM1	23.47
HMX2	0
SNTN	32.3
CNR2	0.14
SLX4	0.86
GLRA4	0
ENTPD8	0.18
BEND4	0.07
FAM78B	0.25
CDH7	0.01
TMC3	0.11
FBF1	3.21
MSL1	69.81
LRRK2	22.77
BSX	0
GJB3	2.1
FAM196A	0.02
IMPG2	0.02
HACD4	16.71
MSANTD1	0.17
AADACL3	0
NELFB	18.53
PCNP	221.03
LRRC66	0.14
ZNF292	4.81
KCTD21	3.04
ADAT2	1.72
ANKDD1B	1.3
EXD2	8.87
RNF222	0.08
RELN	1.12
APOD	245.99
ARID2	9
SF3B3	71.6
IL1RAPL2	0
SP6	5.68
NKAPL	0.19
FSCB	0
CLDN4	95.59
MEF2C	43.93
JPT1	43.07
S100A13	149.66
PCDH18	11.55
MAOA	65.02
PTPRC	98.78
GJB5	1.43
FHIT	4.11
ALKAL2	28.38
LIN54	4.71
FAM180A	4.41
CACNA1S	0
S100A14	57.53
KAZN	8.73
TOGARAM2	8.1
NEMP2	1.72
KIAA0408	6.57
MMP23B	6.56
SH2D5	0.02
RASSF10	0.39
GJB4	0.67
SYCP2	1.06
IL1RAP	18.39
PTPRT	1.64
MYBPC1	0.15
PAX5	0.25
SPOCK3	1.45
TDRD7	12.21
CCDC189	3.44
KIAA0895L	6.28
MYT1	0.05
SPATS2L	57.09
STK17B	35.89
WDSUB1	7.14
S100A4	671.63
PLEKHG4	1.11
FAT4	6.67
KIF19	4.38
STK40	41.04
TMEM63A	23.78
CTSE	18.01
SEMA4A	13.28
SRGAP3	1.63
FAM217B	1.79
SUPT5H	45.87
XPNPEP3	3.67
OR10S1	0
GRM7	0.14
SUPT3H	3.44
ATP2A1	0.02
STK31	0.28
NLGN3	0.86
JMJD4	4
CPNE4	0.37
NTNG2	3.45
ELAVL3	0.28
LONP1	11.54
TRRAP	4.91
FUT4	1.07
DUSP12	10.05
ASB13	3.72
SLC35F1	0.23
PTPN1	49.96
EVL	54.41
AACS	7.15
THEM5	0.39
EPHB4	13.3
PRTN3	14.73
TSC22D2	27.81
CRYBA4	0
ASMT	0
KIAA0141	36.7
YRDC	14.91
ZNF777	2.16
PIK3R4	19.02
RFX8	0.24
FGF16	0.17
SLC13A1	0
SIAH1	26.69
C20orf96	14.12
ESRRG	1
IPO4	7.7
NCOR2	39.37
PRPF40A	22.96
GDAP2	5.48
CADPS2	27.34
ANAPC7	16.9
AFAP1	17.06
MYO18A	21.33
BORCS6	4.69
MAN2A2	20.41
MME	51.32
CCDC196	0
CACNA1H	3.68
SULF2	17.46
LAMA2	17.66
PLXNB2	64.23
AJAP1	0.15
XRCC2	0.14
MYO6	25.35
MKL1	17.3
SEMA3F	59.41
ARHGAP44	15.64
HDAC2	57.84
TCF4	109.62
WNK3	0.11
SDHAF3	8.61
RABL6	15.77
ZKSCAN5	2.54
HSPB11	28.75
SLC30A10	0
TECPR2	3.52
FAM180B	0.45
ERI2	3.08
TOMM7	353.37
HSH2D	8.43
ZNF512B	1.77
ALKAL1	0.26
DAPK1	11.41
ATP8B1	23.3
POU3F4	0
TLE1	15.78
MAML3	3.79
STRN3	22.82
CHRNG	0
IL12RB2	0.61
MVB12B	4.29
C6orf106	87.76
ARID5A	107.97
PPTC7	21.51
KRT39	0.25
TOMM20L	0.37
NHLRC2	6.38
SMARCD3	23.79
KIAA1211L	8.98
LAMB3	28.96
KPNA5	7.31
ARHGEF12	96.17
HCAR1	0.26
PDLIM7	36.61
WDR70	10.17
TMEM26	1.37
FAM3C	51.24
NOP9	8.79
SLC39A10	10.02
AP2A1	25.82
FUT11	25.05
ANXA4	89.77
FYB1	11.78
SERTAD1	30.72
ZNF398	3.37
ANXA6	135.86
GMFB	24.24
SIGLEC15	0.02
MAFG	17.31
ARRDC1	17.47
KIAA1671	11.63
KRT35	0
IGF2R	19.07
GAL3ST4	1.58
SLC6A17	0.06
STRADB	24.21
ZGPAT	4.87
SLC25A29	23.51
PGAP1	10.55
SRC	15.81
PCNX3	5.98
ACSL5	44.51
LRRC8B	9.3
ELAC2	12.38
BZW1	73.12
ABCB8	4.43
SND1	60.06
NEK5	2.19
PSMD12	33.17
ADGRA1	0.05
PIWIL2	0.27
CYSRT1	0.31
SLC22A4	7.74
PGR	3.08
TBC1D9B	20
KANK2	108.65
GTF2E2	31.72
IL27	0.3
GUCA2A	0
SYNGAP1	1.65
FITM2	3.51
BLM	1.56
TRIM33	8.84
LRP10	86.53
PELI1	56.19
ME2	18.42
MRPL21	24.9
FBXL22	0.34
C5orf22	7.22
HTT	11.33
OR6N1	0
C5AR1	42.98
DCHS2	0.26
VEPH1	5.89
OR51D1	0
CCNT2	15.57
IPP	4.29
OR13G1	0
MAP3K5	18.88
OGDHL	0.09
CYP2F1	5.14
STMN3	7.34
FAM135A	15.55
PDGFA	36.29
COL13A1	19.85
ZNF628	1.35
SLC2A10	3.99
RPF2	17.23
SLC28A3	0.59
FAM177B	0
MIB2	10.94
COL19A1	0.1
OR6Y1	0
MYO5A	3.63
GZMM	5.04
ATG7	9.12
SIPA1L1	19.96
SSPO	0.43
ELANE	28.78
RAB40C	5.87
PIGN	6.06
TOPORS	9.44
BCO2	3.93
ENTPD6	15.27
DMBX1	0.1
OR11L1	0
ENPP1	1.89
CCDC154	0.07
C5orf42	3.73
MFAP5	17.03
CDC42SE1	97.5
PDCD1LG2	14.71
SCIN	3.55
SPTAN1	48.96
NMB	5.01
PARVA	56.8
KLHL14	0.16
KCNK2	0.26
PHF2	26.28
LHFPL5	0
HOXC6	0.21
TXNRD3	5.25
STPG3	0
MAP1LC3C	1.55
SERTAD4	1.8
EME2	0.88
KLHDC1	2.17
OR52M1	0
CCDC180	3.92
SLC9A8	4.9
TRAF5	5.18
OCLN	15.31
C4orf22	7.94
FAM212B	3.5
ADAMTSL2	9.65
SGTB	8.49
ZNF790	2.92
FAM49A	22.4
MYO1C	71.7
MRPL22	32.14
NKIRAS1	7.29
KIF13B	8.05
NRAP	0
GEMIN5	3.92
TEAD4	32.11
SPG7	17.26
HES5	0.17
ERO1A	33.65
PLCG2	12.17
FCHSD1	7.71
DNM3	4.69
OPRK1	0
MBP	26.25
ELOVL2	0.44
KEL	1.87
NFE2L1	73.65
IRAK4	8.68
CCDC151	3.87
DLGAP2	0.07
ZNF335	5.7
MAK16	6.89
SEMA5B	0.02
ZNF667	1.22
GRK6	12.53
MARCH5	30.49
ZBTB14	4.44
CD2AP	25.79
GSK3B	22.24
SFI1	8.95
TMPRSS11F	0
TOR4A	5.02
HIBCH	11.83
ITGB5	43.3
TMEM229B	1.77
MAN1A2	10.51
SVIP	32.6
DDRGK1	33.56
ERC1	9.79
RPS6KL1	1.47
CACNA1E	0.03
QRICH1	38.81
CSF2RA	7.91
DDX42	48.99
XPO1	43.06
HELZ	10.32
TMEM116	8.53
UCKL1	15.35
OR5B21	0
CARD11	4.98
SDAD1	9.83
ZKSCAN8	7.08
TMEM239	0.2
HYLS1	1.47
MYL4	6.7
PIM3	108.15
ASPH	79.9
SPRED2	27.08
WWP2	20.35
GFPT1	26.35
UVRAG	15.8
TMEM207	0
ITSN2	35.44
NTRK1	0.7
MGEA5	76.24
TXNRD1	139.67
NRARP	24.28
TPM2	269.56
SH3BGRL2	17.58
YTHDF2	35.81
DOPEY1	6.44
ATL1	2.41
CNGA1	0.35
MAFK	47.36
C1orf228	6.38
GPN1	17.88
PLN	64.67
ITGBL1	30.46
KCNRG	6.23
LYRM2	4.65
WDHD1	1.46
DDX39B	57.58
SLC34A3	0
RD3	0.03
ARC	2.55
BCKDHB	4.84
ZNF536	0.23
MMP17	1.52
BAZ1A	50.42
CCDC69	77.89
MDM4	13.66
RYR2	2.76
FAM3D	16.16
NCOA6	10.56
STK39	10.68
TAT	0.39
KAT6A	25.52
C6orf89	20.22
FAM19A2	1.72
OR10G6	0
TTC37	19.41
TUSC1	6.66
PAPSS2	112.7
SLC9A6	9.7
ABCA4	0.05
PNPLA4	4.71
ZCCHC6	11.83
IPO9	12.05
MT-CO2	6528.72
GLMP	17.57
TOGARAM1	5.74
DLL1	6.61
ANKRD13B	2.03
TEX45	0
MT-CYB	6513.79
PPP1R14C	7.62
CTR9	8.43
SMOC1	1
F5	1.12
LRRTM3	0
ZNF652	17.47
GRHL2	3.83
SMURF1	16.79
GPATCH3	1.99
CDC42BPB	24.59
PLXNB3	1.53
COLGALT2	2.74
EGFL6	33.14
MT-ND2	5564.58
TNPO1	31.45
APCDD1L	0.07
RCSD1	14.49
RASSF9	4.05
FAM169A	1.39
ZNF830	7.1
GRIN3A	0.11
TMEM184B	41.38
MTOR	10.09
PLOD1	30.36
SCAMP5	1.61
ZNF521	3.57
ALPK2	0.07
BRINP2	0
LRIG2	6.01
MT-CO1	10197.71
PAX9	3.26
FOXJ3	17.14
CD247	21.59
GRM3	0
CHAMP1	4.46
GJC2	1.62
ITGAE	22.92
DENND4B	20.2
RYR3	0.38
ZNF277	30.63
MT-ND3	7949.14
DUSP27	0.08
ARHGEF15	15.02
TOX	5.21
DIS3	14.54
RUSC2	13.63
FICD	2.49
R3HDM4	94.07
LTN1	7.08
RUNDC1	5.4
CCDC152	10.83
STKLD1	0.37
GRK5	101.67
DCAF12	32.82
ASB12	0
MT-ND4	12133.89
SMC5	16.38
TDRD3	17.92
SHISA4	8.42
CIPC	12.7
TOP1	90.14
MAP3K3	37.09
L1CAM	0.63
NUFIP1	1.57
POU3F3	0.02
RASGEF1A	1.52
DZIP3	6.72
KIAA0753	4.07
DCLRE1A	1.33
ATG9A	18.29
APRT	63.78
PDS5B	19.39
MT-CO3	9381.98
SOWAHA	0.47
L3MBTL3	5.79
DMD	10.53
NAGA	22.18
SMG5	27
KIF1BP	10.82
OXCT1	6.14
TGM2	515.66
RORB	1.06
SGMS1	39.26
OR10R2	0
OR10Z1	0
EPYC	0.24
CYLD	29.77
SNORA21	0
SLC27A5	4.15
SNORD9	0
ADIPOR2	53.9
SNORA31	0
FAT1	29.8
CHMP2B	42.58
RNU6-1128P	0
STARD7	48.76
NOA1	8.39
HAL	0.62
APLP2	463.37
FAM234B	4.25
SNORD1B	0
EIF3I	137.5
NKAIN1	0
SNORD44	0
COL16A1	14.42
TXLNA	18.53
UPP2	0.25
AGBL5	9.4
SNORD35A	0
EFR3B	0.3
KIF3C	3.28
RAB10	71.65
HADHA	89.5
MAPRE3	24.9
CAD	4.39
SNORD18A	0
CD82	67.63
BCORL1	6.55
ATRX	15.41
MYNN	13.69
MECOM	24.24
SCAMP1	26.21
PREP	13.24
HACE1	9.74
CFTR	6.24
WDR47	10.56
RNU1-24P	0
WDFY1	35.42
SNORD73B	0
SLC25A24	23.76
MAP3K4	8.14
IGSF9	0.39
ZNF213	3.05
RNU4-75P	0
PROM1	13.68
CPNE3	46.23
RNU1-93P	0
RRN3	15.19
WNT11	6.2
MTIF2	4.95
SNORD52	0
RNU6-967P	0
RNA5SP363	0
EPS15	39.62
RNU6-619P	0
ORC1	0.44
RNU6-580P	0
SNORD38A	0
MGST2	50.1
CHERP	11.1
7SK	45.13
POMGNT1	15.98
RAD54L	0.54
SNORD82	0
B4GALT1	123.12
CHMP5	115.97
RNU4-2	1.95
EFCAB2	13.2
COX20	17.6
NFX1	14.82
STUM	0.25
CAPN8	6.86
TATDN3	5.21
C1orf53	2.27
SAMD5	6.04
GJE1	0
ECT2L	3.91
METTL11B	0
FAM229B	32.89
FANK1	9.88
DIMT1	24.13
DDO	3.15
PLPP4	0.25
RBM20	1.15
IPO11	11.57
C6orf163	0.11
GDI1	109.6
PCMTD2	20.92
SOX18	28.67
C1orf146	0
FOLH1	2.91
C10orf62	0
SAMD13	0.29
CCDC160	1.73
EFCAB7	3.23
GLYATL3	0
ZYG11A	0.17
EIF2AK1	45.24
GLT6D1	0
LRIT2	0
LRRC73	1.59
NME8	0.8
FOXO6	0.65
MAFB	12.16
TRAF3IP1	10.57
GIGYF2	15.28
EPDR1	15.47
NHSL2	2.61
PHACTR4	6.7
ZDHHC18	16.5
GPRIN2	3.64
SNX10	28.29
TMEM57	9.06
ZDBF2	2.3
TXNDC8	0
AWAT1	0
DAXX	9.04
BMPR2	81.35
TCEA3	16.28
PFDN6	8.19
RING1	1.79
HSD17B8	1.82
RXRB	7.63
COL11A2	0.19
BRD2	18.83
COL5A2	18.94
PSMB8	21.43
MRPL28	26.79
NOTCH4	14.99
PAFAH1B1	65.51
PBX2	54.32
AGER	762.42
RNF5	14.08
AGPAT1	20.66
PJVK	0.33
PRRT1	0.14
MRPL38	21.58
ERICH2	4.04
ITPKC	29.15
SP5	0.27
STK19	3.75
BTBD17	0
DXO	6.81
SKIV2L	2.86
EHMT2	1.55
FAT2	0.16
LAYN	18
SLC44A4	10.95
NEU1	3.23
VWA7	0.93
MBD5	11.22
MPIG6B	0
LY6G6C	0.02
ABHD16A	1.12
CSNK2B	21.68
GPANK1	1.73
C6orf47	6.52
APOM	0.11
ERO1B	9.24
PRRC2A	9.32
NFKBIL1	0
CCHCR1	4.03
PSORS1C2	0
ZFAND6	85.02
CDSN	0
C6orf15	0
DHX16	1.7
C6orf136	3.14
MRPS18B	8.43
PPP1R10	1.69
ABCF1	11.58
HSD17B2	5.14
DDR1	15.41
GNL1	15.56
TRIM15	0
FOXB2	0
TRIM40	0
DISP3	0.02
TBC1D8	24.53
PPEF1	0.67
MOG	0.09
CBY3	0
AKT1S1	10.23
GABBR1	3.07
C9orf135	12.3
MALRD1	0.55
RANBP17	0.95
FAM196B	0.05
TTC25	8.23
NOS2	5.53
HUWE1	41.41
MROH6	4.23
ATXN2	35.22
DCTN1	42.79
TCTN1	25.52
FAM216A	3.05
ZBTB48	7.37
GPR20	0.43
KRT40	0.38
LRRC3C	0
UQCC3	2.91
GRXCR2	0
LRRC10B	8.84
FBXO47	0
C12orf73	4.3
TRIM13	29.94
MS4A13	0
SPIRE2	2.29
PABPN1L	0
PKHD1L1	2.73
SLC35B4	1.4
FAM71F2	0
NOX4	3.82
CDKL4	0.28
C4orf47	5.59
TRIQK	17.73
ARID3C	0
C11orf91	0.1
ZBTB10	16.94
ACOX3	5.55
C4orf46	3.94
LGR4	4.64
VIT	2.19
PDE7A	14.67
TMEM170B	4.79
MTMR2	22.14
SNX2	53.96
NT5M	1.65
TECPR1	4.56
C15orf59	1.44
CFI	28.23
IZUMO3	0
ATP6AP1L	2.95
CCDC85C	8.63
RGL3	6.43
NAP1L4	60.46
CPT1B	4.38
DENND6B	6.98
LCMT1	11.42
MFSD2B	0.76
CDPF1	2.19
LIN52	4.37
TRIP6	21.92
TECRL	0.05
DPF3	0.53
MANSC4	0
ETFRF1	24.09
ITPRIPL2	16.31
DENND1C	17.52
DNAH9	19.64
ACHE	2.52
C5orf51	6.72
PLPP6	1.48
GMNC	0
TTC23L	1.41
SRRT	29.78
ZNF316	4.66
ONECUT3	0.01
OLIG2	0
C21orf62	0.17
BAX	53.75
NYNRIN	4.21
IFITM5	0
C18orf63	0
DOK6	4.42
TMEM211	0.53
SERPINB11	6.81
SERPINB5	2.08
NLK	13.23
RNASE13	0
ATP10A	5.15
ANKUB1	2.36
TSSK2	0
PIGS	24.43
LRRC30	0
TMEM200C	0.39
OR10C1	0
HACD2	20.12
CFAP44	5.84
LNP1	4.62
VGLL3	35.87
TRIM71	0.47
ZCWPW2	0.84
ADAMTS2	7.8
COLQ	1.69
SNORD58A	0
TMPRSS11E	0
ATXN7L3	20.07
SNORA56	0
KIAA0100	25.35
UIMC1	22.39
SNORD101	0
MMP2	214.22
LPCAT2	9.36
GNAO1	0.74
RNU6-214P	0
OGFOD1	13.77
SNORD15A	0
ADD1	97.8
SNORA54	0
SLC13A2	0.09
SNORD59A	0
TXNDC16	7.84
NID2	8.69
GMCL1	8.39
KLHL42	7.59
SNORD20	0
DNM1L	22.03
PTHLH	3.18
RNU6-925P	0
GAS7	13.46
PHACTR3	8.66
RNU6-959P	0
ERGIC2	37.25
TFAP2C	3.03
AURKA	0.57
SNORD102	0
CASS4	1.93
PIR	21.7
SNORD73A	0
GPX3	2130.88
DIO2	0.92
DIO1	1.14
STK38L	23.14
SACM1L	26.39
TSN	19.75
RFX2	14.3
SULT2B1	10.71
TRAV29DV5	0.14
TRDC	12.53
ANKIB1	11.01
TRAPPC6A	12.88
ALG6	4.41
IGHE	0
CNOT3	14.75
RNA5SP372	0
GP6	0.19
PTPN4	7.29
KHSRP	54.72
SNORD72	0
GNA11	20.6
SNORD70B	0
EDEM2	19.8
DNMT3B	0.1
MATK	5.78
REM1	3.21
SNORA53	0
SNORD69	0
TPX2	1.86
PDRG1	12.95
SNORD70	0
SLC15A1	0.01
DOCK9	89.88
RNU6-493P	0
RNF208	1.27
MAP10	0.2
ANKRD10	79
ZNF580	30.02
SFT2D2	7.01
SCAF8	11.96
CFAP45	15.26
TGDS	7.99
CRYGS	1.67
KLHL23	10.3
LINGO4	0.01
ASIC3	0.75
CCDC183	0.66
DNLZ	7.72
C3orf18	2.3
LTC4S	5.92
QTRT1	9.56
CHUK	10.38
MXD3	3.04
LCAT	18.5
PTPRCAP	13.99
ARL2	61.63
TTLL13P	0.09
CD79B	5.6
TMEM40	4.25
DNAJC9	3.98
C8orf82	6.74
CPLX3	0.03
ZBTB9	0
TMX2	57.43
NDUFS3	39.75
KIF9	18.73
GPSM3	10.17
LAT	10.92
NCKIPSD	16.24
ATF6B	8.52
S1PR3	10.79
ARHGAP28	3.62
SLC35F6	11.92
DDAH2	39.19
GTF2H4	2.01
DDX47	38.76
CEACAM18	0
EMP2	303.31
CRLS1	57.19
CEACAM16	0
SLC23A3	0.31
LTB4R	4.46
LTB4R2	0.26
DNASE1	2.03
IRF9	65.97
GALT	13.2
CLDN9	0.78
ITGA1	73.71
NUDT19	3.67
AP1G2	25.61
NAXD	18.34
PPP1R13B	11.2
TM6SF2	0.53
GANC	14.35
REPIN1	25.28
ATRN	8.1
ARL16	15.23
WEE2	0.43
ALG3	14.32
SH3D21	1.75
C19orf38	5.72
IQCJ	0
FIS1	152.57
NPS	0
MBLAC1	1.17
NEURL1B	10.93
EFCAB9	0
HAUS3	6.22
